environment,candidate,policy,threshold,latency,harm,containment,benign_cost,disruption,false_alert,benign_collateral,attack_collateral
avoidance_all,t20_l3,revoke,20.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t20_l3,deception_silent,20.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t20_l3,deception,20.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t20_l3,isolate,20.0,3,9.0,1.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t1000_l0,revoke,1000.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t1000_l0,deception_silent,1000.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t1000_l0,deception,1000.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t1000_l0,isolate,1000.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t1000_l1,revoke,1000.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t1000_l1,deception_silent,1000.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t1000_l1,deception,1000.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t1000_l1,isolate,1000.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t1000_l3,revoke,1000.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t1000_l3,deception_silent,1000.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t1000_l3,deception,1000.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,t1000_l3,isolate,1000.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,t3_l0,revoke,3.0,0,5.5,0.75,9.0,9.0,0.6666666666666666,0.0,0.0
adaptive_avoidance,t3_l0,deception_silent,3.0,0,1.63125,0.884375,9.958333333333334,9.958333333333334,0.6666666666666666,0.0,0.0
adaptive_avoidance,t3_l0,deception,3.0,0,1.63125,0.884375,9.958333333333334,9.958333333333334,0.6666666666666666,0.0,0.0
adaptive_avoidance,t3_l0,isolate,3.0,0,2.0,1.0,9.0,9.0,0.6666666666666666,0.0,0.0
adaptive_avoidance,t3_l1,revoke,3.0,1,16.0,0.25,8.333333333333334,8.333333333333334,0.6666666666666666,0.0,0.0
adaptive_avoidance,t3_l1,deception_silent,3.0,1,7.409375,0.525,9.291666666666666,9.291666666666666,0.6666666666666666,0.0,0.0
adaptive_avoidance,t3_l1,deception,3.0,1,7.409375,0.525,9.291666666666666,9.291666666666666,0.6666666666666666,0.0,0.0
adaptive_avoidance,t3_l1,isolate,3.0,1,2.75,1.0,8.333333333333334,8.333333333333334,0.6666666666666666,0.0,0.0
adaptive_avoidance,t3_l3,revoke,3.0,3,17.5,0.0,8.0,8.0,0.6666666666666666,0.0,0.0
adaptive_avoidance,t3_l3,deception_silent,3.0,3,10.0375,0.296875,8.958333333333334,8.958333333333334,0.6666666666666666,0.0,0.0
adaptive_avoidance,t3_l3,deception,3.0,3,10.0375,0.296875,8.958333333333334,8.958333333333334,0.6666666666666666,0.0,0.0
adaptive_avoidance,t3_l3,isolate,3.0,3,4.25,1.0,8.0,8.0,0.6666666666666666,0.0,0.0
adaptive_avoidance,t5_l0,revoke,5.0,0,5.5,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
adaptive_avoidance,t5_l0,deception_silent,5.0,0,1.63125,0.884375,6.833333333333333,6.833333333333333,0.6666666666666666,0.0,0.0
adaptive_avoidance,t5_l0,deception,5.0,0,1.63125,0.884375,8.245833333333334,8.245833333333334,0.6666666666666666,0.0,0.0
adaptive_avoidance,t5_l0,isolate,5.0,0,2.0,1.0,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
adaptive_avoidance,t5_l1,revoke,5.0,1,16.0,0.25,4.666666666666667,4.666666666666667,0.6666666666666666,0.0,0.0
adaptive_avoidance,t5_l1,deception_silent,5.0,1,7.409375,0.525,5.433333333333334,5.433333333333334,0.6666666666666666,0.0,0.0
adaptive_avoidance,t5_l1,deception,5.0,1,7.409375,0.525,7.579166666666667,7.579166666666667,0.6666666666666666,0.0,0.0
adaptive_avoidance,t5_l1,isolate,5.0,1,2.75,1.0,4.666666666666667,4.666666666666667,0.6666666666666666,0.0,0.0
adaptive_avoidance,t5_l3,revoke,5.0,3,17.5,0.0,4.333333333333333,4.333333333333333,0.6666666666666666,0.0,0.0
adaptive_avoidance,t5_l3,deception_silent,5.0,3,10.0375,0.296875,5.1,5.1,0.6666666666666666,0.0,0.0
adaptive_avoidance,t5_l3,deception,5.0,3,10.0375,0.296875,7.245833333333334,7.245833333333334,0.6666666666666666,0.0,0.0
adaptive_avoidance,t5_l3,isolate,5.0,3,4.25,1.0,4.333333333333333,4.333333333333333,0.6666666666666666,0.0,0.0
adaptive_avoidance,t8_l0,revoke,8.0,0,17.5,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
adaptive_avoidance,t8_l0,deception_silent,8.0,0,7.878125,0.45,2.9583333333333335,2.9583333333333335,0.3333333333333333,0.0,0.0
adaptive_avoidance,t8_l0,deception,8.0,0,7.703125,0.45,7.416666666666667,7.416666666666667,0.6125,0.0,0.0
adaptive_avoidance,t8_l0,isolate,8.0,0,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
adaptive_avoidance,t8_l1,revoke,8.0,1,17.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
adaptive_avoidance,t8_l1,deception_silent,8.0,1,9.79375,0.296875,2.6125,2.6125,0.3333333333333333,0.0,0.0
adaptive_avoidance,t8_l1,deception,8.0,1,7.721875,0.45,6.804166666666666,6.804166666666666,0.6125,0.0,0.0
adaptive_avoidance,t8_l1,isolate,8.0,1,3.75,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
adaptive_avoidance,t8_l3,revoke,8.0,3,17.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
adaptive_avoidance,t8_l3,deception_silent,8.0,3,12.725,0.153125,2.279166666666667,2.279166666666667,0.3333333333333333,0.0,0.0
adaptive_avoidance,t8_l3,deception,8.0,3,10.20625,0.296875,6.470833333333333,6.470833333333333,0.6125,0.0,0.0
adaptive_avoidance,t8_l3,isolate,8.0,3,5.25,1.0,0.0,0.0,0.3333333333333333,0.0,0.0
adaptive_avoidance,t12_l0,revoke,12.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,t12_l0,deception_silent,12.0,0,10.28125,0.275,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0
adaptive_avoidance,t12_l0,deception,12.0,0,7.703125,0.45,5.533333333333333,5.533333333333333,0.5875,0.0,0.0
adaptive_avoidance,t12_l0,isolate,12.0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,t12_l1,revoke,12.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,t12_l1,deception_silent,12.0,1,12.596875,0.153125,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0
adaptive_avoidance,t12_l1,deception,12.0,1,7.85625,0.45,4.1,4.1,0.5875,0.0,0.0
adaptive_avoidance,t12_l1,isolate,12.0,1,4.5,1.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,t12_l3,revoke,12.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,t12_l3,deception_silent,12.0,3,13.775,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0
adaptive_avoidance,t12_l3,deception,12.0,3,10.50625,0.296875,3.7916666666666665,3.7916666666666665,0.5875,0.0,0.0
adaptive_avoidance,t12_l3,isolate,12.0,3,6.25,1.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,t20_l0,revoke,20.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,t20_l0,deception_silent,20.0,0,13.984375,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0
adaptive_avoidance,t20_l0,deception,20.0,0,7.984375,0.409375,2.8333333333333335,2.8333333333333335,0.2708333333333333,0.0,0.0
adaptive_avoidance,t20_l0,isolate,20.0,0,6.75,1.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,t20_l1,revoke,20.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,t20_l1,deception_silent,20.0,1,14.484375,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0
adaptive_avoidance,t20_l1,deception,20.0,1,10.428125,0.275,2.55,2.55,0.2708333333333333,0.0,0.0
adaptive_avoidance,t20_l1,isolate,20.0,1,7.5,1.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,t20_l3,revoke,20.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,t20_l3,deception_silent,20.0,3,15.2875,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0
adaptive_avoidance,t20_l3,deception,20.0,3,14.0625,0.153125,2.279166666666667,2.279166666666667,0.2708333333333333,0.0,0.0
adaptive_avoidance,t20_l3,isolate,20.0,3,9.0,1.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,t1000_l0,revoke,1000.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,t1000_l0,deception_silent,1000.0,0,15.865625,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0
adaptive_avoidance,t1000_l0,deception,1000.0,0,15.865625,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0
adaptive_avoidance,t1000_l0,isolate,1000.0,0,17.5,0.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,t1000_l1,revoke,1000.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,t1000_l1,deception_silent,1000.0,1,15.865625,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0
adaptive_avoidance,t1000_l1,deception,1000.0,1,15.865625,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0
adaptive_avoidance,t1000_l1,isolate,1000.0,1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,t1000_l3,revoke,1000.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,t1000_l3,deception_silent,1000.0,3,15.865625,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0
adaptive_avoidance,t1000_l3,deception,1000.0,3,15.865625,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0
adaptive_avoidance,t1000_l3,isolate,1000.0,3,17.5,0.0,0.0,0.0,0.0,0.0,0.0
combined,t3_l0,revoke,3.0,0,5.003125,0.75,9.0,9.0,0.6666666666666666,0.0,0.0
combined,t3_l0,deception_silent,3.0,0,2.953125,0.828125,9.279166666666667,9.279166666666667,0.6666666666666666,0.0,0.0
combined,t3_l0,deception,3.0,0,2.953125,0.828125,9.279166666666667,9.279166666666667,0.6666666666666666,0.0,0.0
combined,t3_l0,isolate,3.0,0,3.90625,0.846875,12.333333333333334,9.0,0.6666666666666666,3.3333333333333335,5.0625
combined,t3_l1,revoke,3.0,1,12.79375,0.3125,8.333333333333334,8.333333333333334,0.6666666666666666,0.0,0.0
combined,t3_l1,deception_silent,3.0,1,8.346875,0.45625,8.6125,8.6125,0.6666666666666666,0.0,0.0
combined,t3_l1,deception,3.0,1,8.346875,0.45625,8.6125,8.6125,0.6666666666666666,0.0,0.0
combined,t3_l1,isolate,3.0,1,10.11875,0.5125,11.5,8.333333333333334,0.6666666666666666,3.1666666666666665,4.8125
combined,t3_l3,revoke,3.0,3,14.965625,0.040625,8.0,8.0,0.6666666666666666,0.0,0.0
combined,t3_l3,deception_silent,3.0,3,10.06875,0.24375,8.279166666666667,8.279166666666667,0.6666666666666666,0.0,0.0
combined,t3_l3,deception,3.0,3,10.06875,0.24375,8.279166666666667,8.279166666666667,0.6666666666666666,0.0,0.0
combined,t3_l3,isolate,3.0,3,12.096875,0.3125,10.833333333333334,8.0,0.6666666666666666,2.8333333333333335,4.3125
combined,t5_l0,revoke,5.0,0,5.003125,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
combined,t5_l0,deception_silent,5.0,0,2.953125,0.828125,5.833333333333333,5.833333333333333,0.6666666666666666,0.0,0.0
combined,t5_l0,deception,5.0,0,2.953125,0.828125,6.6375,6.6375,0.6666666666666666,0.0,0.0
combined,t5_l0,isolate,5.0,0,3.90625,0.846875,7.333333333333333,5.333333333333333,0.6666666666666666,2.0,5.0625
combined,t5_l1,revoke,5.0,1,12.79375,0.3125,4.666666666666667,4.666666666666667,0.6666666666666666,0.0,0.0
combined,t5_l1,deception_silent,5.0,1,8.346875,0.45625,5.1,5.1,0.6666666666666666,0.0,0.0
combined,t5_l1,deception,5.0,1,8.346875,0.45625,5.970833333333333,5.970833333333333,0.6666666666666666,0.0,0.0
combined,t5_l1,isolate,5.0,1,10.11875,0.5125,6.5,4.666666666666667,0.6666666666666666,1.8333333333333333,4.8125
combined,t5_l3,revoke,5.0,3,14.965625,0.040625,4.333333333333333,4.333333333333333,0.6666666666666666,0.0,0.0
combined,t5_l3,deception_silent,5.0,3,10.06875,0.24375,4.766666666666667,4.766666666666667,0.6666666666666666,0.0,0.0
combined,t5_l3,deception,5.0,3,10.06875,0.24375,5.6375,5.6375,0.6666666666666666,0.0,0.0
combined,t5_l3,isolate,5.0,3,12.096875,0.3125,5.833333333333333,4.333333333333333,0.6666666666666666,1.5,4.3125
combined,t8_l0,revoke,8.0,0,14.13125,0.090625,0.675,0.675,0.3333333333333333,0.0,0.0
combined,t8_l0,deception_silent,8.0,0,9.165625,0.30625,1.625,1.625,0.3333333333333333,0.0,0.0
combined,t8_l0,deception,8.0,0,9.1125,0.30625,4.516666666666667,4.516666666666667,0.5,0.0,0.0
combined,t8_l0,isolate,8.0,0,11.18125,0.346875,0.925,0.675,0.3333333333333333,0.25,4.6875
combined,t8_l1,revoke,8.0,1,14.953125,0.040625,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
combined,t8_l1,deception_silent,8.0,1,9.953125,0.253125,1.2625,1.2625,0.3333333333333333,0.0,0.0
combined,t8_l1,deception,8.0,1,9.7375,0.26875,3.995833333333333,3.995833333333333,0.5,0.0,0.0
combined,t8_l1,isolate,8.0,1,11.959375,0.3125,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,4.4375
combined,t8_l3,revoke,8.0,3,15.240625,0.00625,0.0,0.0,0.3333333333333333,0.0,0.0
combined,t8_l3,deception_silent,8.0,3,11.221875,0.15,0.9291666666666667,0.9291666666666667,0.3333333333333333,0.0,0.0
combined,t8_l3,deception,8.0,3,10.296875,0.228125,3.6625,3.6625,0.5,0.0,0.0
combined,t8_l3,isolate,8.0,3,12.565625,0.284375,0.0,0.0,0.3333333333333333,0.0,3.9375
combined,t12_l0,revoke,12.0,0,15.071875,0.01875,0.0,0.0,0.0,0.0,0.0
combined,t12_l0,deception_silent,12.0,0,10.315625,0.2125,0.7208333333333333,0.7208333333333333,0.0,0.0,0.0
combined,t12_l0,deception,12.0,0,9.746875,0.265625,2.975,2.975,0.425,0.0,0.0
combined,t12_l0,isolate,12.0,0,12.134375,0.290625,0.0,0.0,0.0,0.0,4.309375
combined,t12_l1,revoke,12.0,1,15.240625,0.00625,0.0,0.0,0.0,0.0,0.0
combined,t12_l1,deception_silent,12.0,1,10.853125,0.175,0.7208333333333333,0.7208333333333333,0.0,0.0,0.0
combined,t12_l1,deception,12.0,1,9.94375,0.253125,2.45,2.45,0.425,0.0,0.0
combined,t12_l1,isolate,12.0,1,12.35,0.284375,0.0,0.0,0.0,0.0,4.059375
combined,t12_l3,revoke,12.0,3,15.546875,0.0,0.0,0.0,0.0,0.0,0.0
combined,t12_l3,deception_silent,12.0,3,12.084375,0.09375,0.7208333333333333,0.7208333333333333,0.0,0.0,0.0
combined,t12_l3,deception,12.0,3,10.8375,0.20625,2.191666666666667,2.191666666666667,0.425,0.0,0.0
combined,t12_l3,isolate,12.0,3,13.06875,0.278125,0.0,0.0,0.0,0.0,3.559375
combined,t20_l0,revoke,20.0,0,15.65625,0.0,0.0,0.0,0.0,0.0,0.0
combined,t20_l0,deception_silent,20.0,0,12.328125,0.06875,0.7208333333333333,0.7208333333333333,0.0,0.0,0.0
combined,t20_l0,deception,20.0,0,10.478125,0.209375,1.4166666666666667,1.4166666666666667,0.13333333333333333,0.0,0.0
combined,t20_l0,isolate,20.0,0,13.259375,0.278125,0.0,0.0,0.0,0.0,3.1265625
combined,t20_l1,revoke,20.0,1,15.86875,0.0,0.0,0.0,0.0,0.0,0.0
combined,t20_l1,deception_silent,20.0,1,12.665625,0.0625,0.7208333333333333,0.7208333333333333,0.0,0.0,0.0
combined,t20_l1,deception,20.0,1,10.975,0.203125,1.2166666666666666,1.2166666666666666,0.13333333333333333,0.0,0.0
combined,t20_l1,isolate,20.0,1,13.55625,0.278125,0.0,0.0,0.0,0.0,2.8765625
combined,t20_l3,revoke,20.0,3,16.196875,0.0,0.0,0.0,0.0,0.0,0.0
combined,t20_l3,deception_silent,20.0,3,13.4375,0.040625,0.7208333333333333,0.7208333333333333,0.0,0.0,0.0
combined,t20_l3,deception,20.0,3,12.309375,0.134375,1.0916666666666666,1.0916666666666666,0.13333333333333333,0.0,0.0
combined,t20_l3,isolate,20.0,3,14.209375,0.278125,0.0,0.0,0.0,0.0,2.3765625
combined,t1000_l0,revoke,1000.0,0,17.56875,0.0,0.0,0.0,0.0,0.0,0.0
combined,t1000_l0,deception_silent,1000.0,0,15.946875,0.0,0.7208333333333333,0.7208333333333333,0.0,0.0,0.0
combined,t1000_l0,deception,1000.0,0,15.946875,0.0,0.7208333333333333,0.7208333333333333,0.0,0.0,0.0
combined,t1000_l0,isolate,1000.0,0,17.56875,0.0,0.0,0.0,0.0,0.0,0.0
combined,t1000_l1,revoke,1000.0,1,17.56875,0.0,0.0,0.0,0.0,0.0,0.0
combined,t1000_l1,deception_silent,1000.0,1,15.946875,0.0,0.7208333333333333,0.7208333333333333,0.0,0.0,0.0
combined,t1000_l1,deception,1000.0,1,15.946875,0.0,0.7208333333333333,0.7208333333333333,0.0,0.0,0.0
combined,t1000_l1,isolate,1000.0,1,17.56875,0.0,0.0,0.0,0.0,0.0,0.0
combined,t1000_l3,revoke,1000.0,3,17.56875,0.0,0.0,0.0,0.0,0.0,0.0
combined,t1000_l3,deception_silent,1000.0,3,15.946875,0.0,0.7208333333333333,0.7208333333333333,0.0,0.0,0.0
combined,t1000_l3,deception,1000.0,3,15.946875,0.0,0.7208333333333333,0.7208333333333333,0.0,0.0,0.0
combined,t1000_l3,isolate,1000.0,3,17.56875,0.0,0.0,0.0,0.0,0.0,0.0
