environment,budget,alert_limit,policy,candidate,split,calibration_feasible,heldout_feasible,harm,containment,benign_cost,disruption,false_alert,benign_collateral,attack_collateral
avoidance_half,12.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_half,12.0,0.34,deception_silent,t8_l0,test,True,True,10.65625,0.24875,2.0616666666666665,2.0616666666666665,0.3333333333333333,0.0,0.0
avoidance_half,12.0,0.34,deception_silent,t8_l0,family_shift,True,False,5.045,0.325,10.41,10.41,1.0,0.0,0.0
avoidance_half,12.0,0.34,deception,t20_l0,test,True,True,10.92125,0.19875,1.69,1.69,0.15,0.0,0.0
avoidance_half,12.0,0.34,deception,t20_l0,family_shift,True,False,5.1675,0.2825,5.36,5.36,0.6225,0.0,0.0
avoidance_half,12.0,0.34,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
avoidance_half,12.0,0.34,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
avoidance_half,12.0,0.67,revoke,t5_l0,test,True,True,5.5,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
avoidance_half,12.0,0.67,revoke,t5_l0,family_shift,True,False,7.5,0.5,14.5,14.5,1.0,0.0,0.0
avoidance_half,12.0,0.67,deception_silent,t5_l0,test,True,True,2.93375,0.81875,6.206666666666667,6.206666666666667,0.6666666666666666,0.0,0.0
avoidance_half,12.0,0.67,deception_silent,t5_l0,family_shift,True,False,3.82,0.635,15.0175,15.0175,1.0,0.0,0.0
avoidance_half,12.0,0.67,deception,t5_l0,test,True,True,2.93375,0.81875,7.16,7.16,0.6666666666666666,0.0,0.0
avoidance_half,12.0,0.67,deception,t5_l0,family_shift,True,False,3.82,0.635,15.8475,15.8475,1.0,0.0,0.0
avoidance_half,12.0,0.67,isolate,t5_l0,test,True,True,2.0,1.0,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
avoidance_half,12.0,0.67,isolate,t5_l0,family_shift,True,False,2.0,1.0,14.5,14.5,1.0,0.0,0.0
avoidance_all,0.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,0.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,0.0,0.34,deception_silent,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,0.0,0.34,deception_silent,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,0.0,0.34,deception,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,0.0,0.34,deception,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,0.0,0.34,isolate,t12_l0,test,True,True,4.0,1.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,0.0,0.34,isolate,t12_l0,family_shift,True,False,4.5,1.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,0.0,0.67,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,0.0,0.67,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,0.0,0.67,deception_silent,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,0.0,0.67,deception_silent,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,0.0,0.67,deception,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,0.0,0.67,deception,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,0.0,0.67,isolate,t12_l0,test,True,True,4.0,1.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,0.0,0.67,isolate,t12_l0,family_shift,True,False,4.5,1.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,1.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,1.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,1.0,0.34,deception_silent,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,1.0,0.34,deception_silent,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,1.0,0.34,deception,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,1.0,0.34,deception,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,1.0,0.34,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
avoidance_all,1.0,0.34,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
avoidance_all,1.0,0.67,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,1.0,0.67,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,1.0,0.67,deception_silent,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,1.0,0.67,deception_silent,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,1.0,0.67,deception,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,1.0,0.67,deception,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,1.0,0.67,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
avoidance_all,1.0,0.67,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
avoidance_all,3.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,3.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,3.0,0.34,deception_silent,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,3.0,0.34,deception_silent,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,3.0,0.34,deception,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,3.0,0.34,deception,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,3.0,0.34,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
avoidance_all,3.0,0.34,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
avoidance_all,3.0,0.67,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,3.0,0.67,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,3.0,0.67,deception_silent,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,3.0,0.67,deception_silent,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,3.0,0.67,deception,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,3.0,0.67,deception,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,3.0,0.67,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
avoidance_all,3.0,0.67,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
avoidance_all,6.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,6.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,6.0,0.34,deception_silent,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,6.0,0.34,deception_silent,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,6.0,0.34,deception,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,6.0,0.34,deception,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,6.0,0.34,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
avoidance_all,6.0,0.34,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
avoidance_all,6.0,0.67,revoke,t5_l0,test,True,True,5.5,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
avoidance_all,6.0,0.67,revoke,t5_l0,family_shift,True,False,7.5,0.5,14.5,14.5,1.0,0.0,0.0
avoidance_all,6.0,0.67,deception_silent,t5_l0,test,True,True,5.5,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
avoidance_all,6.0,0.67,deception_silent,t5_l0,family_shift,True,False,7.5,0.5,14.5,14.5,1.0,0.0,0.0
avoidance_all,6.0,0.67,deception,t5_l0,test,True,True,5.5,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
avoidance_all,6.0,0.67,deception,t5_l0,family_shift,True,False,7.5,0.5,14.5,14.5,1.0,0.0,0.0
avoidance_all,6.0,0.67,isolate,t5_l0,test,True,True,2.0,1.0,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
avoidance_all,6.0,0.67,isolate,t5_l0,family_shift,True,False,2.0,1.0,14.5,14.5,1.0,0.0,0.0
avoidance_all,12.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,12.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,12.0,0.34,deception_silent,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,12.0,0.34,deception_silent,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,12.0,0.34,deception,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
avoidance_all,12.0,0.34,deception,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
avoidance_all,12.0,0.34,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
avoidance_all,12.0,0.34,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
avoidance_all,12.0,0.67,revoke,t5_l0,test,True,True,5.5,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
avoidance_all,12.0,0.67,revoke,t5_l0,family_shift,True,False,7.5,0.5,14.5,14.5,1.0,0.0,0.0
avoidance_all,12.0,0.67,deception_silent,t5_l0,test,True,True,5.5,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
avoidance_all,12.0,0.67,deception_silent,t5_l0,family_shift,True,False,7.5,0.5,14.5,14.5,1.0,0.0,0.0
avoidance_all,12.0,0.67,deception,t5_l0,test,True,True,5.5,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
avoidance_all,12.0,0.67,deception,t5_l0,family_shift,True,False,7.5,0.5,14.5,14.5,1.0,0.0,0.0
avoidance_all,12.0,0.67,isolate,t5_l0,test,True,True,2.0,1.0,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
avoidance_all,12.0,0.67,isolate,t5_l0,family_shift,True,False,2.0,1.0,14.5,14.5,1.0,0.0,0.0
adaptive_avoidance,0.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,0.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
adaptive_avoidance,0.0,0.34,deception_silent,,test,False,False,,,,,,,
adaptive_avoidance,0.0,0.34,deception_silent,,family_shift,False,False,,,,,,,
adaptive_avoidance,0.0,0.34,deception,,test,False,False,,,,,,,
adaptive_avoidance,0.0,0.34,deception,,family_shift,False,False,,,,,,,
adaptive_avoidance,0.0,0.34,isolate,t12_l0,test,True,True,4.0,1.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,0.0,0.34,isolate,t12_l0,family_shift,True,False,4.5,1.0,3.5,3.5,0.5,0.0,0.0
adaptive_avoidance,0.0,0.67,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,0.0,0.67,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
adaptive_avoidance,0.0,0.67,deception_silent,,test,False,False,,,,,,,
adaptive_avoidance,0.0,0.67,deception_silent,,family_shift,False,False,,,,,,,
adaptive_avoidance,0.0,0.67,deception,,test,False,False,,,,,,,
adaptive_avoidance,0.0,0.67,deception,,family_shift,False,False,,,,,,,
adaptive_avoidance,0.0,0.67,isolate,t12_l0,test,True,True,4.0,1.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,0.0,0.67,isolate,t12_l0,family_shift,True,False,4.5,1.0,3.5,3.5,0.5,0.0,0.0
adaptive_avoidance,1.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,1.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
adaptive_avoidance,1.0,0.34,deception_silent,t12_l0,test,True,True,10.24,0.27625,0.96,0.96,0.0,0.0,0.0
adaptive_avoidance,1.0,0.34,deception_silent,t12_l0,family_shift,True,False,5.6975,0.2925,5.2475,5.2475,0.5,0.0,0.0
adaptive_avoidance,1.0,0.34,deception,t1000_l0,test,True,True,15.86,0.0,0.96,0.96,0.0,0.0,0.0
adaptive_avoidance,1.0,0.34,deception,t1000_l0,family_shift,True,False,7.69,0.0,1.8275,1.8275,0.0,0.0,0.0
adaptive_avoidance,1.0,0.34,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
adaptive_avoidance,1.0,0.34,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
adaptive_avoidance,1.0,0.67,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,1.0,0.67,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
adaptive_avoidance,1.0,0.67,deception_silent,t12_l0,test,True,True,10.24,0.27625,0.96,0.96,0.0,0.0,0.0
adaptive_avoidance,1.0,0.67,deception_silent,t12_l0,family_shift,True,False,5.6975,0.2925,5.2475,5.2475,0.5,0.0,0.0
adaptive_avoidance,1.0,0.67,deception,t1000_l0,test,True,True,15.86,0.0,0.96,0.96,0.0,0.0,0.0
adaptive_avoidance,1.0,0.67,deception,t1000_l0,family_shift,True,False,7.69,0.0,1.8275,1.8275,0.0,0.0,0.0
adaptive_avoidance,1.0,0.67,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
adaptive_avoidance,1.0,0.67,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
adaptive_avoidance,3.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,3.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
adaptive_avoidance,3.0,0.34,deception_silent,t8_l0,test,True,True,7.71125,0.47375,2.895,2.895,0.3333333333333333,0.0,0.0
adaptive_avoidance,3.0,0.34,deception_silent,t8_l0,family_shift,True,False,2.4525,0.5975,10.9775,10.9775,1.0,0.0,0.0
adaptive_avoidance,3.0,0.34,deception,t20_l0,test,True,True,7.9325,0.41125,2.7383333333333333,2.7383333333333333,0.255,0.0,0.0
adaptive_avoidance,3.0,0.34,deception,t20_l0,family_shift,True,False,2.5875,0.545,8.9375,8.9375,0.9275,0.0,0.0
adaptive_avoidance,3.0,0.34,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
adaptive_avoidance,3.0,0.34,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
adaptive_avoidance,3.0,0.67,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,3.0,0.67,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
adaptive_avoidance,3.0,0.67,deception_silent,t8_l0,test,True,True,7.71125,0.47375,2.895,2.895,0.3333333333333333,0.0,0.0
adaptive_avoidance,3.0,0.67,deception_silent,t8_l0,family_shift,True,False,2.4525,0.5975,10.9775,10.9775,1.0,0.0,0.0
adaptive_avoidance,3.0,0.67,deception,t20_l0,test,True,True,7.9325,0.41125,2.7383333333333333,2.7383333333333333,0.255,0.0,0.0
adaptive_avoidance,3.0,0.67,deception,t20_l0,family_shift,True,False,2.5875,0.545,8.9375,8.9375,0.9275,0.0,0.0
adaptive_avoidance,3.0,0.67,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
adaptive_avoidance,3.0,0.67,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
adaptive_avoidance,6.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,6.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
adaptive_avoidance,6.0,0.34,deception_silent,t8_l0,test,True,True,7.71125,0.47375,2.895,2.895,0.3333333333333333,0.0,0.0
adaptive_avoidance,6.0,0.34,deception_silent,t8_l0,family_shift,True,False,2.4525,0.5975,10.9775,10.9775,1.0,0.0,0.0
adaptive_avoidance,6.0,0.34,deception,t20_l0,test,True,True,7.9325,0.41125,2.7383333333333333,2.7383333333333333,0.255,0.0,0.0
adaptive_avoidance,6.0,0.34,deception,t20_l0,family_shift,True,False,2.5875,0.545,8.9375,8.9375,0.9275,0.0,0.0
adaptive_avoidance,6.0,0.34,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
adaptive_avoidance,6.0,0.34,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
adaptive_avoidance,6.0,0.67,revoke,t5_l0,test,True,True,5.5,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
adaptive_avoidance,6.0,0.67,revoke,t5_l0,family_shift,True,False,7.5,0.5,14.5,14.5,1.0,0.0,0.0
adaptive_avoidance,6.0,0.67,deception_silent,t5_l1,test,True,True,7.2625,0.55375,5.43,5.43,0.6666666666666666,0.0,0.0
adaptive_avoidance,6.0,0.67,deception_silent,t5_l1,family_shift,True,False,1.675,0.7525,14.4825,14.4825,1.0,0.0,0.0
adaptive_avoidance,6.0,0.67,deception,t12_l0,test,True,True,7.51375,0.47375,5.483333333333333,5.483333333333333,0.57,0.0,0.0
adaptive_avoidance,6.0,0.67,deception,t12_l0,family_shift,True,False,2.2,0.5975,13.6725,13.6725,0.995,0.0,0.0
adaptive_avoidance,6.0,0.67,isolate,t5_l0,test,True,True,2.0,1.0,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
adaptive_avoidance,6.0,0.67,isolate,t5_l0,family_shift,True,False,2.0,1.0,14.5,14.5,1.0,0.0,0.0
adaptive_avoidance,12.0,0.34,revoke,t12_l0,test,True,True,17.5,0.0,0.0,0.0,0.0,0.0,0.0
adaptive_avoidance,12.0,0.34,revoke,t12_l0,family_shift,True,False,9.5,0.0,3.5,3.5,0.5,0.0,0.0
adaptive_avoidance,12.0,0.34,deception_silent,t8_l0,test,True,True,7.71125,0.47375,2.895,2.895,0.3333333333333333,0.0,0.0
adaptive_avoidance,12.0,0.34,deception_silent,t8_l0,family_shift,True,False,2.4525,0.5975,10.9775,10.9775,1.0,0.0,0.0
adaptive_avoidance,12.0,0.34,deception,t20_l0,test,True,True,7.9325,0.41125,2.7383333333333333,2.7383333333333333,0.255,0.0,0.0
adaptive_avoidance,12.0,0.34,deception,t20_l0,family_shift,True,False,2.5875,0.545,8.9375,8.9375,0.9275,0.0,0.0
adaptive_avoidance,12.0,0.34,isolate,t8_l0,test,True,True,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
adaptive_avoidance,12.0,0.34,isolate,t8_l0,family_shift,True,False,3.5,1.0,9.5,9.5,1.0,0.0,0.0
adaptive_avoidance,12.0,0.67,revoke,t5_l0,test,True,True,5.5,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
adaptive_avoidance,12.0,0.67,revoke,t5_l0,family_shift,True,False,7.5,0.5,14.5,14.5,1.0,0.0,0.0
adaptive_avoidance,12.0,0.67,deception_silent,t5_l0,test,True,True,1.59375,0.885,6.843333333333334,6.843333333333334,0.6666666666666666,0.0,0.0
adaptive_avoidance,12.0,0.67,deception_silent,t5_l0,family_shift,True,False,1.675,0.7525,15.4825,15.4825,1.0,0.0,0.0
adaptive_avoidance,12.0,0.67,deception,t5_l0,test,True,True,1.59375,0.885,8.375,8.375,0.6666666666666666,0.0,0.0
adaptive_avoidance,12.0,0.67,deception,t5_l0,family_shift,True,False,1.675,0.7525,16.9675,16.9675,1.0,0.0,0.0
adaptive_avoidance,12.0,0.67,isolate,t5_l0,test,True,True,2.0,1.0,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
adaptive_avoidance,12.0,0.67,isolate,t5_l0,family_shift,True,False,2.0,1.0,14.5,14.5,1.0,0.0,0.0
combined,0.0,0.34,revoke,t12_l0,test,True,True,15.0275,0.01875,0.0,0.0,0.0,0.0,0.0
combined,0.0,0.34,revoke,t12_l0,family_shift,True,False,9.1475,0.0025,3.5,3.5,0.5,0.0,0.0
combined,0.0,0.34,deception_silent,,test,False,False,,,,,,,
combined,0.0,0.34,deception_silent,,family_shift,False,False,,,,,,,
combined,0.0,0.34,deception,,test,False,False,,,,,,,
combined,0.0,0.34,deception,,family_shift,False,False,,,,,,,
combined,0.0,0.34,isolate,t12_l0,test,True,True,12.4,0.2625,0.0,0.0,0.0,0.0,4.3096875
combined,0.0,0.34,isolate,t12_l0,family_shift,True,False,8.075,0.23,4.625,3.5,0.5,1.125,2.875
combined,0.0,0.67,revoke,t12_l0,test,True,True,15.0275,0.01875,0.0,0.0,0.0,0.0,0.0
combined,0.0,0.67,revoke,t12_l0,family_shift,True,False,9.1475,0.0025,3.5,3.5,0.5,0.0,0.0
combined,0.0,0.67,deception_silent,,test,False,False,,,,,,,
combined,0.0,0.67,deception_silent,,family_shift,False,False,,,,,,,
combined,0.0,0.67,deception,,test,False,False,,,,,,,
combined,0.0,0.67,deception,,family_shift,False,False,,,,,,,
combined,0.0,0.67,isolate,t12_l0,test,True,True,12.4,0.2625,0.0,0.0,0.0,0.0,4.3096875
combined,0.0,0.67,isolate,t12_l0,family_shift,True,False,8.075,0.23,4.625,3.5,0.5,1.125,2.875
combined,1.0,0.34,revoke,t8_l0,test,True,True,13.89625,0.12375,0.695,0.695,0.3333333333333333,0.0,0.0
combined,1.0,0.34,revoke,t8_l0,family_shift,True,False,8.9575,0.065,9.5,9.5,1.0,0.0,0.0
combined,1.0,0.34,deception_silent,t12_l0,test,True,True,10.64125,0.19,0.7666666666666667,0.7666666666666667,0.0016666666666666668,0.0,0.0
combined,1.0,0.34,deception_silent,t12_l0,family_shift,True,False,6.225,0.2225,4.6925,4.6925,0.5,0.0,0.0
combined,1.0,0.34,deception,t1000_l0,test,True,True,15.8525,0.0,0.7633333333333333,0.7633333333333333,0.0,0.0,0.0
combined,1.0,0.34,deception,t1000_l0,family_shift,True,False,7.9375,0.0,1.3175,1.3175,0.0,0.0,0.0
combined,1.0,0.34,isolate,t8_l0,test,True,True,11.32,0.34125,0.9520833333333333,0.695,0.3333333333333333,0.25708333333333333,4.6875
combined,1.0,0.34,isolate,t8_l0,family_shift,True,False,7.685,0.2775,12.5,9.5,1.0,3.0,3.565
combined,1.0,0.67,revoke,t8_l0,test,True,True,13.89625,0.12375,0.695,0.695,0.3333333333333333,0.0,0.0
combined,1.0,0.67,revoke,t8_l0,family_shift,True,False,8.9575,0.065,9.5,9.5,1.0,0.0,0.0
combined,1.0,0.67,deception_silent,t12_l0,test,True,True,10.64125,0.19,0.7666666666666667,0.7666666666666667,0.0016666666666666668,0.0,0.0
combined,1.0,0.67,deception_silent,t12_l0,family_shift,True,False,6.225,0.2225,4.6925,4.6925,0.5,0.0,0.0
combined,1.0,0.67,deception,t1000_l0,test,True,True,15.8525,0.0,0.7633333333333333,0.7633333333333333,0.0,0.0,0.0
combined,1.0,0.67,deception,t1000_l0,family_shift,True,False,7.9375,0.0,1.3175,1.3175,0.0,0.0,0.0
combined,1.0,0.67,isolate,t8_l0,test,True,True,11.32,0.34125,0.9520833333333333,0.695,0.3333333333333333,0.25708333333333333,4.6875
combined,1.0,0.67,isolate,t8_l0,family_shift,True,False,7.685,0.2775,12.5,9.5,1.0,3.0,3.565
combined,3.0,0.34,revoke,t8_l0,test,True,True,13.89625,0.12375,0.695,0.695,0.3333333333333333,0.0,0.0
combined,3.0,0.34,revoke,t8_l0,family_shift,True,False,8.9575,0.065,9.5,9.5,1.0,0.0,0.0
combined,3.0,0.34,deception_silent,t8_l0,test,True,True,9.0625,0.34375,1.785,1.785,0.3333333333333333,0.0,0.0
combined,3.0,0.34,deception_silent,t8_l0,family_shift,True,False,5.195,0.365,10.3875,10.3875,1.0,0.0,0.0
combined,3.0,0.34,deception,t20_l0,test,True,True,10.4675,0.205,1.72,1.72,0.14166666666666666,0.0,0.0
combined,3.0,0.34,deception,t20_l0,family_shift,True,False,5.4325,0.2875,5.175,5.175,0.595,0.0,0.0
combined,3.0,0.34,isolate,t8_l0,test,True,True,11.32,0.34125,0.9520833333333333,0.695,0.3333333333333333,0.25708333333333333,4.6875
combined,3.0,0.34,isolate,t8_l0,family_shift,True,False,7.685,0.2775,12.5,9.5,1.0,3.0,3.565
combined,3.0,0.67,revoke,t8_l0,test,True,True,13.89625,0.12375,0.695,0.695,0.3333333333333333,0.0,0.0
combined,3.0,0.67,revoke,t8_l0,family_shift,True,False,8.9575,0.065,9.5,9.5,1.0,0.0,0.0
combined,3.0,0.67,deception_silent,t8_l0,test,True,True,9.0625,0.34375,1.785,1.785,0.3333333333333333,0.0,0.0
combined,3.0,0.67,deception_silent,t8_l0,family_shift,True,False,5.195,0.365,10.3875,10.3875,1.0,0.0,0.0
combined,3.0,0.67,deception,t12_l0,test,True,False,9.7375,0.2725,3.0683333333333334,3.0683333333333334,0.3983333333333333,0.0,0.0
combined,3.0,0.67,deception,t12_l0,family_shift,True,False,5.2425,0.3375,10.675,10.675,0.9425,0.0,0.0
